ConfigName,RunID,LLVM_Pass,MIR_Pass,BinarySize(Bytes),TotalRuntime(s),CompileTime(s),Status
EXP_ABL_083_disable-strictnode-mutation,3,strictnode-mutation,N/A,2861056,3.080126,21.974841,Success
EXP_DBL_000_BASELINE,1,baseline,baseline,2861056,3.077253,21.289923,Success
EXP_DBL_000_BASELINE,2,baseline,baseline,2861056,3.112281,20.642481,Success
EXP_DBL_000_BASELINE,3,baseline,baseline,2861056,3.059853,21.645164,Success
EXP_DBL_0001,1,binop-extract-shuffle,CopyProp,2864128,3.069360,20.543252,Success
EXP_DBL_0001,2,binop-extract-shuffle,CopyProp,2864128,3.088398,18.770397,Success
EXP_DBL_0001,3,binop-extract-shuffle,CopyProp,2864128,3.104586,20.032372,Success
EXP_DBL_0002,1,expand-reductions,CopyProp,2864128,3.112930,21.769994,Success
EXP_DBL_0002,2,expand-reductions,CopyProp,2864128,3.087769,19.877219,Success
EXP_DBL_0002,3,expand-reductions,CopyProp,2864128,3.063448,21.107314,Success
EXP_DBL_0003,1,interleaved-load-combine,CopyProp,2864128,3.103843,18.479222,Success
EXP_DBL_0003,2,interleaved-load-combine,CopyProp,2864128,3.108062,20.263586,Success
EXP_DBL_0003,3,interleaved-load-combine,CopyProp,2864128,3.063988,21.346606,Success
EXP_DBL_0004,1,loop-idiom-vectorize-all,CopyProp,2864128,3.064825,19.700140,Success
EXP_DBL_0004,2,loop-idiom-vectorize-all,CopyProp,2864128,3.095899,21.494680,Success
EXP_DBL_0004,3,loop-idiom-vectorize-all,CopyProp,2864128,3.068719,18.844582,Success
EXP_DBL_0005,1,loop-idiom-vectorize-bytecmp,CopyProp,2864128,3.065824,20.134501,Success
EXP_DBL_0005,2,loop-idiom-vectorize-bytecmp,CopyProp,2864128,3.093993,18.961969,Success
EXP_DBL_0005,3,loop-idiom-vectorize-bytecmp,CopyProp,2864128,3.073440,20.358675,Success
EXP_DBL_0006,1,promote-alloca-to-vector,CopyProp,2864128,3.079080,18.765378,Success
EXP_DBL_0006,2,promote-alloca-to-vector,CopyProp,2864128,3.051055,20.655521,Success
EXP_DBL_0006,3,promote-alloca-to-vector,CopyProp,2864128,3.059502,20.869767,Success
EXP_DBL_0007,1,replace-with-vec-lib,CopyProp,2864128,3.063484,21.494834,Success
EXP_DBL_0007,2,replace-with-vec-lib,CopyProp,2864128,3.071066,21.386638,Success
EXP_DBL_0007,3,replace-with-vec-lib,CopyProp,2864128,3.081333,20.736326,Success
EXP_DBL_0008,1,vector-combine,CopyProp,2864128,3.059818,18.918308,Success
EXP_DBL_0008,2,vector-combine,CopyProp,2864128,3.103907,21.148854,Success
EXP_DBL_0008,3,vector-combine,CopyProp,2864128,3.068283,21.444047,Success
EXP_DBL_0009,1,advanced-peeling,CopyProp,2861568,3.080943,21.544383,Success
EXP_DBL_0009,2,advanced-peeling,CopyProp,2861568,3.092961,20.724711,Success
EXP_DBL_0009,3,advanced-peeling,CopyProp,2861568,3.145871,20.699002,Success
EXP_DBL_0010,1,lftr,CopyProp,2864128,3.116725,20.854951,Success
EXP_DBL_0010,2,lftr,CopyProp,2864128,3.127942,20.938370,Success
EXP_DBL_0010,3,lftr,CopyProp,2864128,3.153222,22.288811,Success
EXP_DBL_0011,1,licm-promotion,CopyProp,2862080,3.178022,20.547662,Success
EXP_DBL_0011,2,licm-promotion,CopyProp,2862080,3.110101,19.987006,Success
EXP_DBL_0011,3,licm-promotion,CopyProp,2862080,3.118875,21.914825,Success
EXP_DBL_0012,1,loop-level-heuristics,CopyProp,2864128,3.063222,20.016227,Success
EXP_DBL_0012,2,loop-level-heuristics,CopyProp,2864128,3.120602,21.683700,Success
EXP_DBL_0012,3,loop-level-heuristics,CopyProp,2864128,3.127552,21.036927,Success
EXP_DBL_0013,1,lsr,CopyProp,2866176,3.148083,21.451601,Success
EXP_DBL_0013,2,lsr,CopyProp,2866176,3.077545,21.865896,Success
EXP_DBL_0013,3,lsr,CopyProp,2866176,3.148761,20.530679,Success
EXP_DBL_0014,1,machine-licm,CopyProp,2841600,3.148082,19.727345,Success
EXP_DBL_0014,2,machine-licm,CopyProp,2841600,3.117475,19.434410,Success
EXP_DBL_0014,3,machine-licm,CopyProp,2841600,3.135071,21.889848,Success
EXP_DBL_0015,1,postra-machine-licm,CopyProp,2863616,3.138125,21.052031,Success
EXP_DBL_0015,2,postra-machine-licm,CopyProp,2863616,3.119948,19.321063,Success
EXP_DBL_0015,3,postra-machine-licm,CopyProp,2863616,3.148944,20.840097,Success
EXP_DBL_0016,1,preheader-prot,CopyProp,2864128,3.063627,19.652558,Success
EXP_DBL_0016,2,preheader-prot,CopyProp,2864128,3.112347,21.614768,Success
EXP_DBL_0016,3,preheader-prot,CopyProp,2864128,3.209200,21.273980,Success
EXP_DBL_0017,1,block-placement,CopyProp,2824192,3.154352,19.455176,Success
EXP_DBL_0017,2,block-placement,CopyProp,2824192,3.160904,20.714015,Success
EXP_DBL_0017,3,block-placement,CopyProp,2824192,3.145948,18.855783,Success
EXP_DBL_0018,1,branch-fold,CopyProp,2868736,3.110517,21.588930,Success
EXP_DBL_0018,2,branch-fold,CopyProp,2868736,3.131764,20.944311,Success
EXP_DBL_0018,3,branch-fold,CopyProp,2868736,3.161544,21.786254,Success
EXP_DBL_0019,1,cgp-branch-opts,CopyProp,2864128,3.148250,21.403482,Success
EXP_DBL_0019,2,cgp-branch-opts,CopyProp,2864128,3.141983,21.800625,Success
EXP_DBL_0019,3,cgp-branch-opts,CopyProp,2864128,3.131409,20.977288,Success
EXP_DBL_0020,1,cgp-select2branch,CopyProp,2863616,3.116875,19.926771,Success
EXP_DBL_0020,2,cgp-select2branch,CopyProp,2863616,3.133727,19.271934,Success
EXP_DBL_0020,3,cgp-select2branch,CopyProp,2863616,3.129341,21.186992,Success
EXP_DBL_0021,1,chr,CopyProp,2864128,3.103046,21.890449,Success
EXP_DBL_0021,2,chr,CopyProp,2864128,3.141390,20.224344,Success
EXP_DBL_0021,3,chr,CopyProp,2864128,3.143430,20.867152,Success
EXP_DBL_0022,1,early-ifcvt,CopyProp,2864128,3.118392,22.065358,Success
EXP_DBL_0022,2,early-ifcvt,CopyProp,2864128,3.208529,21.301383,Success
EXP_DBL_0022,3,early-ifcvt,CopyProp,2864128,3.094384,20.139066,Success
EXP_DBL_0023,1,early-taildup,CopyProp,2863104,3.119184,20.761651,Success
EXP_DBL_0023,2,early-taildup,CopyProp,2863104,3.112232,18.943897,Success
EXP_DBL_0023,3,early-taildup,CopyProp,2863104,3.173770,19.658502,Success
EXP_DBL_0024,1,ifcvt-diamond,CopyProp,2864128,3.083536,19.838198,Success
EXP_DBL_0024,2,ifcvt-diamond,CopyProp,2864128,3.130020,21.114784,Success
EXP_DBL_0024,3,ifcvt-diamond,CopyProp,2864128,3.076520,18.891414,Success
EXP_DBL_0025,1,ifcvt-forked-diamond,CopyProp,2864128,3.129376,20.254595,Success
EXP_DBL_0025,2,ifcvt-forked-diamond,CopyProp,2864128,3.070575,19.400636,Success
EXP_DBL_0025,3,ifcvt-forked-diamond,CopyProp,2864128,3.084850,19.843750,Success
EXP_DBL_0026,1,ifcvt-simple,CopyProp,2864128,3.130693,22.479182,Success
EXP_DBL_0026,2,ifcvt-simple,CopyProp,2864128,3.187386,19.706467,Success
EXP_DBL_0026,3,ifcvt-simple,CopyProp,2864128,3.160347,20.370775,Success
EXP_DBL_0027,1,ifcvt-simple-false,CopyProp,2864128,3.097636,19.788302,Success
EXP_DBL_0027,2,ifcvt-simple-false,CopyProp,2864128,3.093100,21.572887,Success
EXP_DBL_0027,3,ifcvt-simple-false,CopyProp,2864128,3.122338,21.723994,Success
EXP_DBL_0028,1,ifcvt-triangle,CopyProp,2864128,3.172247,22.693781,Success
EXP_DBL_0028,2,ifcvt-triangle,CopyProp,2864128,3.157010,20.059250,Success
EXP_DBL_0028,3,ifcvt-triangle,CopyProp,2864128,3.173315,20.849569,Success
EXP_DBL_0029,1,ifcvt-triangle-false,CopyProp,2864128,3.187592,20.058730,Success
EXP_DBL_0029,2,ifcvt-triangle-false,CopyProp,2864128,3.089417,19.737734,Success
EXP_DBL_0029,3,ifcvt-triangle-false,CopyProp,2864128,3.104973,22.748819,Success
EXP_DBL_0030,1,ifcvt-triangle-rev,CopyProp,2864128,3.157244,19.826975,Success
EXP_DBL_0030,2,ifcvt-triangle-rev,CopyProp,2864128,3.156273,19.468490,Success
EXP_DBL_0030,3,ifcvt-triangle-rev,CopyProp,2864128,3.154822,21.558679,Success
EXP_DBL_0031,1,tail-calls,CopyProp,2864128,3.126977,19.501704,Success
EXP_DBL_0031,2,tail-calls,CopyProp,2864128,3.158160,20.283248,Success
EXP_DBL_0031,3,tail-calls,CopyProp,2864128,3.077853,19.908703,Success
EXP_DBL_0032,1,tail-duplicate,CopyProp,2863616,3.078422,21.679095,Success
EXP_DBL_0032,2,tail-duplicate,CopyProp,2863616,3.177401,20.291519,Success
EXP_DBL_0032,3,tail-duplicate,CopyProp,2863616,3.104564,21.393009,Success
EXP_DBL_0033,1,cgp-ext-ld-promotion,CopyProp,2864128,3.117637,22.968327,Success
EXP_DBL_0033,2,cgp-ext-ld-promotion,CopyProp,2864128,3.207562,19.241096,Success
EXP_DBL_0033,3,cgp-ext-ld-promotion,CopyProp,2864128,3.114598,22.088342,Success
EXP_DBL_0034,1,cgp-store-extract,CopyProp,2864128,3.129209,19.619770,Success
EXP_DBL_0034,2,cgp-store-extract,CopyProp,2864128,3.142625,21.923214,Success
EXP_DBL_0034,3,cgp-store-extract,CopyProp,2864128,3.148855,20.273359,Success
EXP_DBL_0035,1,memop-opt,CopyProp,2864128,3.166900,21.323648,Success
EXP_DBL_0035,2,memop-opt,CopyProp,2864128,3.149369,19.382683,Success
EXP_DBL_0035,3,memop-opt,CopyProp,2864128,3.195153,22.637036,Success
EXP_DBL_0036,1,separate-const-offset-from-gep,CopyProp,2864128,3.155113,21.694921,Success
EXP_DBL_0036,2,separate-const-offset-from-gep,CopyProp,2864128,3.143231,19.983467,Success
EXP_DBL_0036,3,separate-const-offset-from-gep,CopyProp,2864128,3.180559,19.703950,Success
EXP_DBL_0037,1,adv-copy-opt,CopyProp,2863616,3.152480,22.220842,Success
EXP_DBL_0037,2,adv-copy-opt,CopyProp,2863616,3.137240,21.189910,Success
EXP_DBL_0037,3,adv-copy-opt,CopyProp,2863616,3.174682,19.803464,Success
EXP_DBL_0038,1,cgp-delete-phis,CopyProp,2864128,3.191936,22.445578,Success
EXP_DBL_0038,2,cgp-delete-phis,CopyProp,2864128,3.189502,22.282683,Success
EXP_DBL_0038,3,cgp-delete-phis,CopyProp,2864128,3.128461,22.012892,Success
EXP_DBL_0039,1,cleanups,CopyProp,0,0,0.000000,BuildFailed
EXP_DBL_0039,2,cleanups,CopyProp,0,0,0.000000,BuildFailed
EXP_DBL_0039,3,cleanups,CopyProp,0,0,0.000000,BuildFailed
EXP_DBL_0040,1,constant-hoisting,CopyProp,2864128,3.203474,22.180342,Success
EXP_DBL_0040,2,constant-hoisting,CopyProp,2864128,3.185648,20.159127,Success
EXP_DBL_0040,3,constant-hoisting,CopyProp,2864128,3.137041,20.618479,Success
EXP_DBL_0041,1,copyprop,CopyProp,2865152,3.213413,19.376203,Success
EXP_DBL_0041,2,copyprop,CopyProp,2865152,3.154532,19.105145,Success
EXP_DBL_0041,3,copyprop,CopyProp,2865152,3.154698,20.205831,Success
EXP_DBL_0042,1,demotion,CopyProp,2855424,3.161215,22.921942,Success
EXP_DBL_0042,2,demotion,CopyProp,2855424,3.144839,19.102131,Success
EXP_DBL_0042,3,demotion,CopyProp,2855424,3.202579,21.251417,Success
EXP_DBL_0043,1,gep-const-evaluation,CopyProp,2864128,3.099906,19.335673,Success
EXP_DBL_0043,2,gep-const-evaluation,CopyProp,2864128,3.137674,22.181495,Success
EXP_DBL_0043,3,gep-const-evaluation,CopyProp,2864128,3.113792,21.974864,Success
EXP_DBL_0044,1,icp,CopyProp,2864128,3.149708,21.212024,Success
EXP_DBL_0044,2,icp,CopyProp,2864128,3.106649,20.027221,Success
EXP_DBL_0044,3,icp,CopyProp,2864128,3.094276,19.801998,Success
EXP_DBL_0045,1,machine-cse,CopyProp,2864640,3.235502,20.056409,Success
EXP_DBL_0045,2,machine-cse,CopyProp,2864640,3.183764,21.756065,Success
EXP_DBL_0045,3,machine-cse,CopyProp,2864640,3.145173,21.315658,Success
EXP_DBL_0046,1,machine-dce,CopyProp,0,0,0.000000,BuildFailed
EXP_DBL_0046,2,machine-dce,CopyProp,0,0,0.000000,BuildFailed
EXP_DBL_0046,3,machine-dce,CopyProp,0,0,0.000000,BuildFailed
EXP_DBL_0047,1,machine-sink,CopyProp,2866688,3.144564,22.009784,Success
EXP_DBL_0047,2,machine-sink,CopyProp,2866688,3.130704,19.438927,Success
EXP_DBL_0047,3,machine-sink,CopyProp,2866688,3.154451,21.463458,Success
EXP_DBL_0048,1,mergeicmps,CopyProp,2864128,3.156717,19.484736,Success
EXP_DBL_0048,2,mergeicmps,CopyProp,2864128,3.157425,19.501128,Success
EXP_DBL_0048,3,mergeicmps,CopyProp,2864128,3.133084,19.479080,Success
EXP_DBL_0049,1,non-allocatable-phys-copy-opt,CopyProp,2864128,3.186645,21.215104,Success
EXP_DBL_0049,2,non-allocatable-phys-copy-opt,CopyProp,2864128,3.123641,20.833310,Success
EXP_DBL_0049,3,non-allocatable-phys-copy-opt,CopyProp,2864128,3.145111,19.416177,Success
EXP_DBL_0050,1,phi-elim-edge-splitting,CopyProp,2863104,3.134852,22.118534,Success
EXP_DBL_0050,2,phi-elim-edge-splitting,CopyProp,2863104,3.165888,19.348093,Success
EXP_DBL_0050,3,phi-elim-edge-splitting,CopyProp,2863104,3.156723,21.935145,Success
EXP_DBL_0051,1,postra-machine-sink,CopyProp,2864128,3.170820,21.741574,Success
EXP_DBL_0051,2,postra-machine-sink,CopyProp,2864128,3.173580,20.951648,Success
EXP_DBL_0051,3,postra-machine-sink,CopyProp,2864128,3.171248,21.270169,Success
EXP_DBL_0052,1,preinline,CopyProp,2864128,3.129951,21.081024,Success
EXP_DBL_0052,2,preinline,CopyProp,2864128,3.132523,19.813020,Success
EXP_DBL_0052,3,preinline,CopyProp,2864128,3.182095,21.707073,Success
EXP_DBL_0053,1,select-optimize,CopyProp,2864128,3.174948,21.988691,Success
EXP_DBL_0053,2,select-optimize,CopyProp,2864128,3.193709,19.714452,Success
EXP_DBL_0053,3,select-optimize,CopyProp,2864128,3.160809,21.218327,Success
EXP_DBL_0054,1,ssc,CopyProp,2867712,3.173499,23.128471,Success
EXP_DBL_0054,2,ssc,CopyProp,2867712,3.154615,19.385049,Success
EXP_DBL_0054,3,ssc,CopyProp,2867712,3.168217,21.432774,Success
EXP_DBL_0055,1,type-promotion,CopyProp,2864128,3.112145,22.306163,Success
EXP_DBL_0055,2,type-promotion,CopyProp,2864128,3.101504,21.050941,Success
EXP_DBL_0055,3,type-promotion,CopyProp,2864128,3.087552,21.902256,Success
EXP_DBL_0056,1,auto-upgrade-debug-info,CopyProp,2864128,3.177894,21.974351,Success
EXP_DBL_0056,2,auto-upgrade-debug-info,CopyProp,2864128,3.191960,19.258866,Success
EXP_DBL_0056,3,auto-upgrade-debug-info,CopyProp,2864128,3.216661,21.063218,Success
