mir_pass,llvm_pass,y00_mean,y10_mean,y01_mean,y11_mean,delta,ci_low,ci_high,p_value,p_adj,significant
ReferencePropagation,nofree-inference,9.462281084951702,9.563583898942904,9.497115228583976,11.152771121402004,-0.1500508475975066,-0.1966121877064014,-0.1034895074886118,0.0062928849609771,0.0871322533058369,False
UnreachablePropagation,nofree-inference,9.462281084951702,9.764474193807748,9.497115228583976,11.47703863107324,-0.1579230729107523,-0.1901458171945993,-0.1257003286269054,0.006814194477079,0.0935508055327804,False
ReferencePropagation,copyprop,9.462281084951702,9.563583898942904,9.60540454167665,11.33857342436797,-0.1552355187566143,-0.2038379587644392,-0.1066330787487894,0.007049452660361,0.0953634577342354,False
ScalarReplacementOfAggregates,loop-idiom-vectorize-bytecmp,9.462281084951702,9.406720888213297,9.503765010926596,10.924338143308994,-0.1451941818477409,-0.1876151082361793,-0.1027732554593024,0.0070639598321655,0.0953634577342354,False
ReferencePropagation,mergeicmps,9.462281084951702,9.563583898942904,9.619319296885354,11.64063028017998,-0.1800790274506232,-0.2335777175397069,-0.1265803373615395,0.0072916925310168,0.0976243132251839,False
ScalarReplacementOfAggregates,cgp-branch-opts,9.462281084951702,9.406720888213297,9.590220751325123,11.510808444271582,-0.1884316127367391,-0.2390115636281205,-0.1378516618453577,0.0075601672087511,0.100389105558827,False
UnreachablePropagation,i2p-p2i-opt,9.462281084951702,9.764474193807748,9.46457749574161,11.388720710679593,-0.1536300757971025,-0.1855697963649336,-0.1216903552292714,0.00780732037183,0.1028281219704439,False
UnreachablePropagation,mergeicmps,9.462281084951702,9.764474193807748,9.619319296885354,11.353273510727766,-0.1342953809769174,-0.1676585322236638,-0.1009322297301709,0.0078968575492639,0.1031686228210289,False
ReferencePropagation,i2p-p2i-opt,9.462281084951702,9.563583898942904,9.46457749574161,11.309655518599785,-0.167451628310097,-0.2203499400887784,-0.1145533165314156,0.0085263881557636,0.1098572821186433,False
UnreachablePropagation,ssc,9.462281084951702,9.764474193807748,9.558839789597164,11.490918665213202,-0.1526534499487817,-0.1842974217477628,-0.1210094781498006,0.0085444552758944,0.1098572821186433,False
MatchBranchSimplification,bitcode-version-upgrade,9.462281084951702,9.549000944821508,9.782815566812673,11.52980548001101,-0.1551850780579196,-0.2028599347104408,-0.1075102214053983,0.0089632653789415,0.1143345662510648,False
UnreachablePropagation,machine-sink,9.462281084951702,9.764474193807748,9.5913535331542,11.3036263026313,-0.1328243335861807,-0.1855788805595686,-0.0800697866127927,0.0103016769619317,0.1303805990494488,False
UnreachablePropagation,preinline,9.462281084951702,9.764474193807748,9.550979626049914,11.314359884770294,-0.137991743945498,-0.1695463223948202,-0.1064371654961759,0.0109425032048832,0.1374174821078358,False
UnreachablePropagation,partial-inlining,9.462281084951702,9.764474193807748,9.510492589830404,11.428678612455975,-0.1522929585162873,-0.1829569900911445,-0.1216289269414301,0.0111611979429129,0.1390856974424532,False
UnreachablePropagation,bitcode-version-upgrade,9.462281084951702,9.764474193807748,9.782815566812673,11.460249478875172,-0.1268199143091526,-0.1797056448465443,-0.0739341837717609,0.0121392435730707,0.1501188899875929,False
UnreachablePropagation,cgp-delete-phis,9.462281084951702,9.764474193807748,9.557827573508176,11.450151911499098,-0.1492053039223808,-0.2090298006781699,-0.0893808071665918,0.0129321456095762,0.1585408890346974,False
MatchBranchSimplification,constant-hoisting,9.462281084951702,9.549000944821508,9.37081832535439,11.137506402893706,-0.1635948882103002,-0.2174791557983376,-0.1097106206222627,0.013016011260256,0.1585408890346974,False
UnreachablePropagation,cgdata-for-merging,9.462281084951702,9.764474193807748,9.42593622726924,11.176926282706294,-0.1389492036828494,-0.1965023160655985,-0.0813960913001003,0.0134268122236591,0.1623241477785658,False
UnreachablePropagation,dfa-sched,9.462281084951702,9.764474193807748,9.41500398456046,11.252158914043152,-0.1468181949922966,-0.2069879635028357,-0.0866484264817576,0.0139569502488232,0.1674834029858794,False
EnumSizeOpt,vector-combine,9.462281084951702,9.56958400907856,9.450547873412358,11.76591820973358,-0.2078580963525369,-0.2721240385547181,-0.1435921541503557,0.0144470630658362,0.1720900159312843,False
UnreachablePropagation,separate-const-offset-from-gep,9.462281084951702,9.764474193807748,9.436939067899877,11.247391102403713,-0.1440672900592146,-0.2041102256789613,-0.0840243544394678,0.0146366855006604,0.173076135117299,False
UnreachablePropagation,cgp,9.462281084951702,9.764474193807748,9.55031838472364,11.166387279295396,-0.1248964040394624,-0.1804447447945877,-0.0693480632843371,0.0159268354554829,0.1869671988252348,False
EarlyOtherwiseBranch,partial-inlining,9.462281084951702,9.52213653260594,9.510492589830404,11.84004703651123,-0.2127861640392487,-0.2804843787055943,-0.1450879493729032,0.0161224341134637,0.1879017500993618,False
ScalarReplacementOfAggregates,branch-fold,9.462281084951702,9.406720888213297,9.497423751910372,11.17533531805347,-0.1685776299019368,-0.2284810242382539,-0.1086742355656196,0.0189714641675528,0.2195269425102539,False
UnreachablePropagation,adv-copy-opt,9.462281084951702,9.764474193807748,9.612349104715705,11.212694347400294,-0.1225606900521114,-0.1820701268199696,-0.0630512532842533,0.0227829693864018,0.2617617759288724,False
EarlyOtherwiseBranch,partial-libcall-inlining,9.462281084951702,9.52213653260594,9.45619557170967,11.772079721492323,-0.2127546939058979,-0.2891924439668974,-0.1363169438448985,0.0232283568100473,0.2649995636075819,False
UnreachablePropagation,2addr-hack,9.462281084951702,9.764474193807748,9.304933368927632,11.242947702182471,-0.1577590984861454,-0.2291419628905666,-0.0863762340817242,0.0238570928482346,0.2702691637352461,False
InstSimplify-after-simplifycfg,cgp-ext-ld-promotion,9.462281084951702,9.704635055189236,9.63449638012121,9.375321787819258,0.0525592639985394,0.0321346855795496,0.0729838424175293,0.0260263777944252,0.2927967501872835,False
UnreachablePropagation,select-optimize,9.462281084951702,9.764474193807748,9.523052501529726,11.17776002274194,-0.1287734201850954,-0.1937680727266143,-0.0637787676435764,0.0284387368195736,0.3159407850605241,False
ScalarReplacementOfAggregates,vector-combine,9.462281084951702,9.406720888213297,9.450547873412358,10.886738069026851,-0.1473617032859517,-0.2089787111379553,-0.0857446954339482,0.0284736756906398,0.3159407850605241,False
ScalarReplacementOfAggregates,advanced-peeling,9.462281084951702,9.406720888213297,9.598505868300382,10.834095174334797,-0.1269797359203233,-0.1843476778091423,-0.0696117940315042,0.0322744817450862,0.355677962088706,False
Inline,cfi-fixup,9.462281084951702,10.076624333836747,9.701184224886804,9.586021774362855,0.0748468264426573,0.0298798930129047,0.11981375987241,0.0381364928291507,0.417439989075839,False
UnreachablePropagation,postra-machine-sink,9.462281084951702,9.764474193807748,9.527661135564308,11.206406436235143,-0.1308491183069633,-0.2021387703694284,-0.0595594662444982,0.0385964270350362,0.4196390053473742,False
ReferencePropagation,cgp-delete-phis,9.462281084951702,9.563583898942904,9.557827573508176,10.980448535207708,-0.1281067673188629,-0.1938485960226874,-0.0623649386150384,0.0401577264147773,0.4337034452795958,False
InstSimplify-before-inline,chr,9.462281084951702,9.541478666551548,9.653964339798634,9.300484593665912,0.0456371242165647,0.0204925930391813,0.0707816553939481,0.0404261219904576,0.4337107127453074,False
ReferencePropagation,complex-addr-modes,9.462281084951702,9.563583898942904,9.484116515533715,11.121519227174415,-0.1486143888733631,-0.2250776971013857,-0.0721510806453404,0.0449855743154369,0.4794515157303147,False
EarlyOtherwiseBranch,replace-with-vec-lib,9.462281084951702,9.52213653260594,9.630690510310083,9.300737635470504,0.0411669804988399,0.0214820154298236,0.0608519455678562,0.0476277159589704,0.5042934630949815,False
ReferencePropagation,ifcvt-triangle-rev,9.462281084951702,9.563583898942904,9.59640321726938,9.217481222510104,0.0509356075879714,0.0275840333012356,0.0742871818747072,0.05280571789896,0.5554887207552939,False
ReferencePropagation,ssc,9.462281084951702,9.563583898942904,9.558839789597164,11.097057155849528,-0.1385645351411879,-0.2167631026933978,-0.060365967588978,0.055722768457522,0.582392805814101,False
ScalarReplacementOfAggregates,loop-idiom-vectorize-all,9.462281084951702,9.406720888213297,9.537204954382917,10.73848125173232,-0.1245222693990015,-0.1938854488697751,-0.055159089928228,0.0573116211729075,0.5951591429494246,False
Inline,chr,9.462281084951702,10.076624333836747,9.653964339798634,9.62623191255707,0.0657816160616553,0.0193681775440733,0.1121950545792373,0.0580132952813885,0.5964985196339917,False
Inline,postra-machine-licm,9.462281084951702,10.076624333836747,9.565644776698168,9.559914297008984,0.0635040839056286,0.0197896529468829,0.1072185148643744,0.058177016112451,0.5964985196339917,False
Inline,cgp-ext-ld-promotion,9.462281084951702,10.076624333836747,9.63449638012121,9.629622438304926,0.0634108479992199,0.0184689088995211,0.1083527870989186,0.0606283852917179,0.6177231708967486,False
Inline,last-run-tracking,9.462281084951702,10.076624333836747,9.516555775141462,9.524854586599272,0.0620331761745864,0.0243138432138764,0.0997525091352965,0.0622263789851564,0.6300420872247086,False
Inline,phi-elim-edge-splitting,9.462281084951702,10.076624333836747,9.59366377019003,9.61818927384682,0.0603516703898172,0.0197337163487899,0.1009696244308445,0.0633848139217226,0.6377850841813086,False
ReferencePropagation,tail-duplicate,9.462281084951702,9.563583898942904,9.62551510632729,9.312430015934025,0.0437163858263551,0.0137239343812404,0.0737088372714698,0.0654949554861887,0.6538199428735125,False
ReferencePropagation,sample-loader-inlining,9.462281084951702,9.563583898942904,9.550141257295213,11.235117125815137,-0.1518393267895956,-0.2418203020086748,-0.0618583515705164,0.0657855868446805,0.6538199428735125,False
Inline,adv-copy-opt,9.462281084951702,10.076624333836747,9.612349104715705,9.6438431661003,0.0596337745872652,0.0166558601749967,0.1026116889995337,0.0673455049064544,0.665242182612538,False
ReferencePropagation,demotion,9.462281084951702,9.563583898942904,9.576598300941193,10.957930169885056,-0.1240919069015564,-0.2015349592432314,-0.0466488545598815,0.0685911348869805,0.6734402334358086,False
InstSimplify-before-inline,tail-duplicate,9.462281084951702,9.541478666551548,9.62551510632729,9.3516495241691,0.0371996353037453,0.0124843814945128,0.0619148891129778,0.069211031484034,0.6739489318348183,False
CopyProp,gep-const-evaluation,9.462281084951702,9.568231439152536,9.559444213115372,9.303130897154848,0.0383134918645469,0.0142366050743928,0.0623903786547009,0.0695495285472014,0.6739489318348183,False
Inline,nofree-inference,9.462281084951702,10.076624333836747,9.497115228583976,9.5055771987841,0.0620142279963498,0.0265254097675271,0.0975030462251724,0.0698910003384256,0.6739489318348183,False
MatchBranchSimplification,replace-with-vec-lib,9.462281084951702,9.549000944821508,9.630690510310083,9.373221303213226,0.0362211535511849,0.011870327642982,0.0605719794593878,0.0715044440529192,0.6854272151818294,False
UnreachablePropagation,interleaved-load-combine,9.462281084951702,9.764474193807748,9.678735705153342,9.372834678153003,0.0635529396653966,0.0130501499860654,0.1140557293447278,0.078913240653637,0.7383594402385425,False
InstSimplify-before-inline,copyprop,9.462281084951702,9.541478666551548,9.60540454167665,9.320257274170826,0.038470666773053,0.0096836438314552,0.0672576897146507,0.0793919275078609,0.7383594402385425,False
Inline,mergeicmps,9.462281084951702,10.076624333836747,9.619319296885354,9.683657327237318,0.0562386855769498,0.0193114868535616,0.093165884300338,0.0793949382804209,0.7383594402385425,False
InstSimplify-after-simplifycfg,ifcvt-triangle-rev,9.462281084951702,9.704635055189236,9.59640321726938,9.515497351836975,0.033756722363353,0.0105414927429232,0.0569719519837827,0.0794623165194489,0.7383594402385425,False
Inline,licm-promotion,9.462281084951702,10.076624333836747,9.58634335066211,9.662039152034906,0.0550396352891517,0.0139459723434703,0.0961332982348331,0.0795916041609034,0.7383594402385425,False
CopyProp,ifcvt-triangle-false,9.462281084951702,9.568231439152536,9.578995403682832,9.330643875801377,0.0374036010561042,0.0101500472420878,0.0646571548701207,0.0797610506430524,0.7383594402385425,False
Inline,early-ifcvt,9.462281084951702,10.076624333836747,9.543002872257018,9.59915791685231,0.0570376603391444,0.0117297554068637,0.1023455652714251,0.0808525378446445,0.7414081496123186,False
Inline,select-optimize,9.462281084951702,10.076624333836747,9.523052501529726,9.5756001484521,0.0574020620893929,0.0218121411310209,0.0929919830477648,0.08100570523542,0.7414081496123186,False
InstSimplify-after-simplifycfg,machine-sink,9.462281084951702,9.704635055189236,9.5913535331542,9.517539060610162,0.0330158342814246,0.0109427776644864,0.0550888908983627,0.0814635817218007,0.7414101257826808,False
Inline,early-taildup,9.462281084951702,10.076624333836747,9.425493073944054,9.49540588246724,0.0555147927396721,0.0190737631130491,0.0919558223662952,0.0831173643664242,0.7432447187354154,False
ReferencePropagation,ifcvt-triangle-false,9.462281084951702,9.563583898942904,9.578995403682832,9.28358624722074,0.0419738595220766,0.0091598765532505,0.0747878424909027,0.0838552868841648,0.7432447187354154,False
Inline,vp,9.462281084951702,10.076624333836747,9.563637531720428,9.632020047704628,0.0557800152697578,0.0109328805007339,0.1006271500387817,0.084124270552729,0.7432447187354154,False
InstSimplify-after-simplifycfg,sample-loader-inlining,9.462281084951702,9.704635055189236,9.550141257295213,9.444819308490072,0.0363797045061908,0.0086565169849347,0.064102892027447,0.0847652221398142,0.7432447187354154,False
Inline,loop-idiom-vectorize-bytecmp,9.462281084951702,10.076624333836747,9.503765010926596,9.583456148525492,0.0545545785973184,0.0177232807885864,0.0913858764060505,0.0848963042717508,0.7432447187354154,False
Inline,block-placement,9.462281084951702,10.076624333836747,9.498200018496531,9.56887800068694,0.0554911871886578,0.0105593446811955,0.1004230296961201,0.0854557164569485,0.7432447187354154,False
EnumSizeOpt,promote-alloca-to-vector,9.462281084951702,9.56958400907856,9.937558865273278,11.443680780514612,-0.1298400244283954,-0.21546939807858,-0.0442106507782109,0.0856349907024522,0.7432447187354154,False
InstSimplify-after-simplifycfg,preinline,9.462281084951702,9.704635055189236,9.550979626049914,9.483047659079396,0.0324281088849165,0.0124911646247019,0.0523650531451311,0.0856634030486762,0.7432447187354154,False
UnreachablePropagation,replace-with-vec-lib,9.462281084951702,9.764474193807748,9.630690510310083,9.4342095887846,0.0520497597782942,0.0095756355295099,0.0945238840270786,0.0863234979329388,0.7432447187354154,False
InstSimplify-before-inline,postra-machine-sink,9.462281084951702,9.541478666551548,9.527661135564308,9.265149893597671,0.0362742146782166,0.0083951874145442,0.0641532419418891,0.0867898283977416,0.7432447187354154,False
Inline,ssc,9.462281084951702,10.076624333836747,9.558839789597164,9.653534698561009,0.0530470560437104,0.0147173831172792,0.0913767289701415,0.0869222164236898,0.7432447187354154,False
Inline,demotion,9.462281084951702,10.076624333836747,9.576598300941193,9.654122387515963,0.0548422665248988,0.0189253552026218,0.0907591778471759,0.0871706768887215,0.7432447187354154,False
UnreachablePropagation,loop-idiom-vectorize-bytecmp,9.462281084951702,9.764474193807748,9.503765010926596,9.33238100858772,0.0496350889207284,0.0091750277827445,0.0900951500587123,0.0895205289168015,0.7567073121086554,False
Inline,binop-extract-shuffle,9.462281084951702,10.076624333836747,9.446975658417044,9.54709590711186,0.0523624749415554,0.011125236865424,0.0935997130176868,0.089683829583248,0.7567073121086554,False
Inline,nounwind-inference,9.462281084951702,10.076624333836747,9.56778635162824,9.667523936385946,0.0525344825834568,0.0151920232934888,0.0898769418734248,0.0904614431189929,0.7584685882284097,False
GVN,cfi-fixup,9.462281084951702,9.542198245654989,9.701184224886804,9.373657871945,0.042754961320508,0.0091918941744592,0.0763180284665568,0.0913237657433701,0.7584685882284097,False
UnreachablePropagation,postra-machine-licm,9.462281084951702,9.764474193807748,9.565644776698168,9.406797142259352,0.0481827158144261,0.0151574720640568,0.0812079595647954,0.0916035679660011,0.7584685882284097,False
ReferencePropagation,cgp-ext-ld-promotion,9.462281084951702,9.563583898942904,9.63449638012121,9.3799770807865,0.0374217692150664,0.008813349956006,0.0660301884741268,0.0919962309059306,0.7584685882284097,False
UnreachableEnumBranching,nofree-inference,9.462281084951702,9.493480236793609,9.497115228583976,11.169028850457003,-0.1588647856422103,-0.2681751145374907,-0.0495544567469298,0.0922335258524671,0.7584685882284097,False
EarlyOtherwiseBranch,ifcvt-simple-false,9.462281084951702,9.52213653260594,9.52961924129964,9.281328271230114,0.0327058597762968,0.0076007437776733,0.0578109757749202,0.0927979095755058,0.7592556237995934,False
Inline,branch-fold,9.462281084951702,10.076624333836747,9.497423751910372,9.600842758459258,0.0520745314152555,0.0092342140055202,0.0949148488249908,0.0937035045157029,0.7616707003602786,False
UnreachableEnumBranching,advanced-peeling,9.462281084951702,9.493480236793609,9.598505868300382,9.271895393432365,0.0379114123066508,0.0098682436828845,0.0659545809304171,0.0940334197975652,0.7616707003602786,False
GVN,mergeicmps,9.462281084951702,9.542198245654989,9.619319296885354,9.27423376467708,0.0449439104117597,0.0071390217722853,0.0827487990512341,0.0957383096891241,0.7716221974944337,False
Inline,lsr,9.462281084951702,10.076624333836747,9.62319384480496,9.635552382955725,0.0616214145371678,0.0079973565864646,0.115245472487871,0.0964102500904307,0.7731911145866232,False
Inline,complex-addr-modes,9.462281084951702,10.076624333836747,9.484116515533715,9.575179204479314,0.0533490384034158,0.0075232036483106,0.0991748731585211,0.0970731500257788,0.774672428777151,False
ScalarReplacementOfAggregates,promote-alloca-to-vector,9.462281084951702,9.406720888213297,9.937558865273278,11.10856016687097,-0.1172836553818847,-0.2006778457597359,-0.0338894650040336,0.0982755298530975,0.7769788577779634,False
UnreachableEnumBranching,replace-with-vec-lib,9.462281084951702,9.493480236793609,9.630690510310083,9.308870298490524,0.0372789748526245,0.0107227283873054,0.0638352213179436,0.0983213986694336,0.7769788577779634,False
Inline,ondemand-mds-loading,9.462281084951702,10.076624333836747,9.478660645110793,9.609666936914966,0.0491782952675046,0.010525007205265,0.0878315833297441,0.101987974769695,0.7983510823553569,False
UnreachablePropagation,loop-level-heuristics,9.462281084951702,9.764474193807748,9.512191734770354,9.37508856908083,0.0459555305450298,0.0133087586479821,0.0786023024420775,0.1020115271898511,0.7983510823553569,False
UnreachableEnumBranching,layout-fsprofile-loader,9.462281084951702,9.493480236793609,9.450329638671986,11.11141950542756,-0.1586319518057011,-0.2743376048283695,-0.0429262987830327,0.103979318977101,0.8018647963169333,False
EarlyOtherwiseBranch,cgp-ext-ld-promotion,9.462281084951702,9.52213653260594,9.63449638012121,9.418232934805316,0.0290083120435418,0.0084864105572672,0.0495302135298163,0.1046314876858676,0.8018647963169333,False
Inline,ifcvt-triangle-false,9.462281084951702,10.076624333836747,9.578995403682832,9.685291996811838,0.0518691123320622,0.0175522004133811,0.0861860242507433,0.1054037604734748,0.8018647963169333,False
UnreachablePropagation,loop-idiom-vectorize-all,9.462281084951702,9.764474193807748,9.537204954382917,9.41246313526906,0.0446030176595595,0.0069505176182872,0.0822555177008318,0.1061827585014018,0.8018647963169333,False
Inline,cgp-branch-opts,9.462281084951702,10.076624333836747,9.590220751325123,9.685533413622354,0.0530153714866994,0.0050769261284525,0.1009538168449462,0.1069920429138963,0.8018647963169333,False
Inline,machine-sink,9.462281084951702,10.076624333836747,9.5913535331542,9.731569440264336,0.048391672256451,0.0110196332721715,0.0857637112407305,0.1069985926361271,0.8018647963169333,False
InstSimplify-before-inline,ssc,9.462281084951702,9.541478666551548,9.558839789597164,9.350107963036542,0.0304134551540324,0.007305911230972,0.0535209990770929,0.1070641465581063,0.8018647963169333,False
Inline,replace-with-vec-lib,9.462281084951702,10.076624333836747,9.630690510310083,9.772487873730425,0.048288685049143,0.010963141597282,0.0856142285010041,0.1075454567365037,0.8018647963169333,False
DestinationPropagation,mergeicmps,9.462281084951702,9.415531944488086,9.619319296885354,9.247276746218002,0.0344915773593004,0.0078015110182421,0.0611816437003586,0.1077211533496328,0.8018647963169333,False
ReferencePropagation,advanced-peeling,9.462281084951702,9.563583898942904,9.598505868300382,9.35821224430198,0.0360022330897136,0.0055238177822327,0.0664806483971945,0.107857339152158,0.8018647963169333,False
Inline,loop-idiom-vectorize-all,9.462281084951702,10.076624333836747,9.537204954382917,9.678388102192356,0.0482099273130338,0.0110882773884854,0.0853315772375822,0.1083100529809305,0.8018647963169333,False
Inline,i2p-p2i-opt,9.462281084951702,10.076624333836747,9.46457749574161,9.60969593177374,0.0476883989627356,0.0081963845994696,0.0871804133260017,0.1088113934523552,0.8018647963169333,False
Inline,mr-partial-inlining,9.462281084951702,10.076624333836747,9.481016906581702,9.621598199450132,0.0481860308182344,0.0112752777011672,0.0850967839353017,0.1088952192529168,0.8018647963169333,False
MatchBranchSimplification,partial-inlining,9.462281084951702,9.549000944821508,9.510492589830404,9.313799181277092,0.0300216413081182,0.0063271921647924,0.053716090451444,0.1094418259725344,0.8022432492104334,False
EnumSizeOpt,ifcvt-triangle-false,9.462281084951702,9.56958400907856,9.578995403682832,9.4092386239712,0.0291569364281203,0.0116906310053602,0.0466232418508804,0.1107299998015546,0.8080297282816152,False
EnumSizeOpt,tail-duplicate,9.462281084951702,9.56958400907856,9.62551510632729,9.451024776645394,0.0295704714930269,0.0053097795863227,0.0538311633997311,0.1120464285870234,0.8139695709012462,False
Inline,cgp-delete-phis,9.462281084951702,10.076624333836747,9.557827573508176,9.685132067103966,0.0496733625123755,0.0152718465560763,0.0840748784686747,0.1131334922855791,0.8181975781367778,False
Inline,ifcvt-simple,9.462281084951702,10.076624333836747,9.488045752472136,9.593452117626102,0.0518567052631366,0.0035383829749554,0.1001750275513179,0.1143697049686106,0.8182336048077109,False
EnumSizeOpt,cfi-fixup,9.462281084951702,9.56958400907856,9.701184224886804,9.5370770899781,0.0283371620909367,0.0056520820057745,0.0510222421760988,0.1148115602559943,0.8182336048077109,False
CopyProp,cfi-fixup,9.462281084951702,9.568231439152536,9.701184224886804,9.446704975705286,0.0377168645204077,0.0039484184849255,0.07148531055589,0.1157140722927205,0.8182336048077109,False
InstSimplify-after-simplifycfg,cgp-delete-phis,9.462281084951702,9.704635055189236,9.557827573508176,9.493298430895312,0.0320644672639436,0.0041837446712665,0.0599451898566206,0.1159988673226496,0.8182336048077109,False
Inline,gep-const-evaluation,9.462281084951702,10.076624333836747,9.559444213115372,9.699095462685037,0.0484017943337509,0.0039694839368198,0.092834104730682,0.1160222904662867,0.8182336048077109,False
JumpThreading,partial-inlining,9.462281084951702,9.567481640153526,9.510492589830404,9.31872628131086,0.0314262538422855,0.0065387741574694,0.0563137335271017,0.1165872498201821,0.8182336048077109,False
MatchBranchSimplification,preinline,9.462281084951702,9.549000944821508,9.550979626049914,10.660074669878618,-0.1007386430880599,-0.1806124039151419,-0.0208648822609778,0.1172710173473391,0.8182336048077109,False
UnreachableEnumBranching,lsr,9.462281084951702,9.493480236793609,9.62319384480496,9.296508824146123,0.0378290643025001,0.0035654661053243,0.0720926624996758,0.1173693784545446,0.8182336048077109,False
Inline,ifcvt-diamond,9.462281084951702,10.076624333836747,9.461347101209888,9.619312823644888,0.0463467781137358,0.0096646433171382,0.0830289129103335,0.1180270713905855,0.8182336048077109,False
UnreachablePropagation,cgp-branch-opts,9.462281084951702,9.764474193807748,9.590220751325123,9.438724020820946,0.0473603371969977,0.0028873601357532,0.0918333142582421,0.1181992435707999,0.8182336048077109,False
DeadStoreElimination-final,bitcode-version-upgrade,9.462281084951702,9.519799873455064,9.782815566812673,9.311580902708124,0.0554287924598013,0.0044447447551394,0.1064128401644632,0.1186943809443284,0.8182336048077109,False
