mir_pass,llvm_pass,y00_mean,y10_mean,y01_mean,y11_mean,delta,ci_low,ci_high,p_value,p_adj,significant
ReferencePropagation,postra-machine-sink,9.462281084951702,9.563583898942904,9.527661135564307,11.640080022054613,-0.1896059925691973,-0.223564035867237,-0.1556479492711576,0.0005480069367935289,0.021229299467236437,True
ScalarReplacementOfAggregates,early-ifcvt,9.462281084951702,9.406720888213297,9.543002872257018,11.460395069480535,-0.1889780436361752,-0.21007367240409652,-0.1678824148682539,0.00037408351058165437,0.021229299467236437,True
ScalarReplacementOfAggregates,ifcvt-diamond,9.462281084951702,9.406720888213297,9.461347101209888,11.35629694033655,-0.18844667554188854,-0.21188665442341326,-0.16500669666036383,0.0002471237898719795,0.021229299467236437,True
ScalarReplacementOfAggregates,early-taildup,9.462281084951702,9.406720888213297,9.425493073944054,11.306985244634602,-0.18789171205531563,-0.20949060779611375,-0.1662928163145175,0.0003350710991760278,0.021229299467236437,True
ReferencePropagation,type-promotion,9.462281084951702,9.563583898942904,9.458959191586306,11.533839659176582,-0.18767388038277133,-0.22203083439355129,-0.15331692637199137,0.0005917950202165876,0.021229299467236437,True
MatchBranchSimplification,ondemand-mds-loading,9.462281084951702,9.549000944821508,9.478660645110793,11.539859476834193,-0.18764100740232115,-0.21463569107031982,-0.16064632373432247,0.0002925768431749261,0.021229299467236437,True
MatchBranchSimplification,machine-sink,9.462281084951702,9.549000944821508,9.5913535331542,11.672313147929387,-0.187234568424818,-0.22002418278997085,-0.15444495405966516,0.0006187270783706986,0.021229299467236437,True
ScalarReplacementOfAggregates,preheader-prot,9.462281084951702,9.406720888213297,9.372596036946604,11.232665753887707,-0.1869250638208304,-0.20879169937353054,-0.16505842826813028,0.00032124583594887295,0.021229299467236437,True
MatchBranchSimplification,last-run-tracking,9.462281084951702,9.549000944821508,9.516555775141462,11.571686049439847,-0.18640520911074798,-0.2105869374802164,-0.16222348074127957,0.00034046182243009746,0.021229299467236437,True
MatchBranchSimplification,postra-machine-sink,9.462281084951702,9.549000944821508,9.527661135564307,11.582777534869436,-0.1861969808584698,-0.21213254914205662,-0.160261412574883,0.00029817139110609983,0.021229299467236437,True
MatchBranchSimplification,whole-program-visibility,9.462281084951702,9.549000944821508,9.500239518227696,11.545509708508044,-0.18585652838901945,-0.21680447004401487,-0.15490858673402402,0.0004685335276351496,0.021229299467236437,True
ScalarReplacementOfAggregates,ifcvt-forked-diamond,9.462281084951702,9.406720888213297,9.393480965183889,11.244386186720407,-0.18574212572204107,-0.20992579365014988,-0.16155845779393227,0.00024993304249937764,0.021229299467236437,True
ReferencePropagation,peephole,9.462281084951702,9.563583898942904,9.478626808300172,11.529899296027837,-0.1852550876764525,-0.2187047683896005,-0.15180540696330447,0.0005749706246500282,0.021229299467236437,True
ReferencePropagation,phi-elim-edge-splitting,9.462281084951702,9.563583898942904,9.59366377019003,11.658827380049393,-0.18431169333876873,-0.2171071014963077,-0.15151628518122978,0.0005616058162444596,0.021229299467236437,True
EnumSizeOpt,advanced-peeling,9.462281084951702,9.56958400907856,9.598505868300382,11.65630033454508,-0.18296313462780445,-0.207841844323801,-0.15808442493180788,0.00027103749969622354,0.021229299467236437,True
EnumSizeOpt,replace-with-vec-lib,9.462281084951702,9.56958400907856,9.630690510310085,11.689013856415166,-0.18241823391695933,-0.2111047442656267,-0.15373172356829196,0.00038325963309670006,0.021229299467236437,True
ScalarReplacementOfAggregates,machine-licm,9.462281084951702,9.406720888213297,9.478400097936154,11.307279577199665,-0.18232025427438003,-0.20814586506598526,-0.1564946434827748,0.000277451556100201,0.021229299467236437,True
MatchBranchSimplification,mergeicmps,9.462281084951702,9.549000944821508,9.619319296885354,11.648003100780755,-0.18223820221852138,-0.21300457165392062,-0.15147183278312215,0.0004912392369890109,0.021229299467236437,True
MatchBranchSimplification,non-allocatable-phys-copy-opt,9.462281084951702,9.549000944821508,9.513673510704413,11.514970540235721,-0.1817948417603943,-0.2082550519166233,-0.15533463160416527,0.0003260964811875111,0.021229299467236437,True
ReferencePropagation,ra-fsprofile-loader,9.462281084951702,9.563583898942904,9.47228328295713,11.460731445072648,-0.17990749191717725,-0.2125776940900362,-0.1472372897443183,0.0006121825070753822,0.021229299467236437,True
ScalarReplacementOfAggregates,binop-extract-shuffle,9.462281084951702,9.406720888213297,9.446975658417044,11.190856872236084,-0.1752915016580574,-0.19679204168604503,-0.15379096163006978,0.0004346668226984999,0.021229299467236437,True
MatchBranchSimplification,phi-elim-edge-splitting,9.462281084951702,9.549000944821508,9.59366377019003,11.5083530393462,-0.17284721389936708,-0.20299705949628016,-0.142697368302454,0.0005497774321711754,0.021229299467236437,True
MatchBranchSimplification,ra-fsprofile-loader,9.462281084951702,9.549000944821508,9.47228328295713,11.332516922339709,-0.17018315955957686,-0.19899468287379138,-0.14137163624536234,0.0004925256730676458,0.021229299467236437,True
MatchBranchSimplification,ssc,9.462281084951702,9.549000944821508,9.558839789597164,11.401787222373512,-0.16718070579907085,-0.19005963091379782,-0.14430178068434388,0.0006290162805107092,0.021229299467236437,True
ScalarReplacementOfAggregates,licm-promotion,9.462281084951702,9.406720888213297,9.58634335066211,11.240058092337666,-0.1650335563679013,-0.18623775465102815,-0.14382935808477443,0.00057124402783039,0.021229299467236437,True
MatchBranchSimplification,cfi-fixup,9.462281084951702,9.549000944821508,9.701184224886804,11.493722535949235,-0.1604300043648701,-0.18442599994529021,-0.13643400878444997,0.0005970760747391811,0.021229299467236437,True
EarlyOtherwiseBranch,spill-fusing,9.462281084951702,9.522136532605941,9.47369809740435,12.084946679897733,-0.23713549866308004,-0.2742463816315859,-0.2000246156945742,0.0006685170416822862,0.021804954050756012,True
ReferencePropagation,cfi-fixup,9.462281084951702,9.563583898942904,9.701184224886804,11.905850464990808,-0.1941328937663389,-0.22151223207299045,-0.16675355545968737,0.0006729924089739509,0.021804954050756012,True
GVN,postra-machine-licm,9.462281084951702,9.542198245654989,9.565644776698168,11.734983636564664,-0.1959860247585623,-0.23014040232399643,-0.16183164719312818,0.0007616670247036193,0.02404878376543164,True
ReferencePropagation,cgp,9.462281084951702,9.563583898942904,9.550318384723639,11.530386820832595,-0.17776233198761515,-0.2126666977709191,-0.1428579662043112,0.000771936269013855,0.02404878376543164,True
ReferencePropagation,partial-libcall-inlining,9.462281084951702,9.563583898942904,9.45619557170967,11.659266366099066,-0.1987820591922005,-0.22519103854463857,-0.1723730798397624,0.0007991514392643982,0.024323725049466678,True
ReferencePropagation,separate-const-offset-from-gep,9.462281084951702,9.563583898942904,9.436939067899875,11.281056176173442,-0.16784413987736313,-0.2007696815034759,-0.13491859825125035,0.0008107908349822226,0.024323725049466678,True
MatchBranchSimplification,select-optimize,9.462281084951702,9.549000944821508,9.523052501529726,11.385817266493671,-0.16952999068158858,-0.19118517844484628,-0.14787480291833088,0.00083161650155535,0.024494886045812125,True
ReferencePropagation,2addr-hack,9.462281084951702,9.563583898942904,9.304933368927632,11.197615115987203,-0.17450703211337837,-0.20241553514946228,-0.14659852907729445,0.0008645643933974799,0.024787596642406838,True
ScalarReplacementOfAggregates,lsr,9.462281084951702,9.406720888213297,9.62319384480496,11.196620264725361,-0.1573248221892083,-0.18750266799231788,-0.1271469763860987,0.0008721561781587591,0.024787596642406838,True
ScalarReplacementOfAggregates,lftr,9.462281084951702,9.406720888213297,9.377584979750694,11.217909154656278,-0.18507832943655966,-0.20389892544886537,-0.16625773342425396,0.0009149013397811885,0.025554140869750438,True
ReferencePropagation,thinlto-funcattrs,9.462281084951702,9.563583898942904,9.458867612155283,11.548547303106636,-0.18895792311389137,-0.21533407960910161,-0.16258176661868112,0.0009429074569431956,0.025572450292912538,True
GVN,lsr,9.462281084951702,9.542198245654989,9.62319384480496,11.642881748033904,-0.18210837493495902,-0.21985409872007206,-0.14436265114984598,0.0009471277886263903,0.025572450292912538,True
ReferencePropagation,adv-copy-opt,9.462281084951702,9.563583898942904,9.612349104715705,11.533199339093285,-0.17153208028677502,-0.19914370082660018,-0.14392045974694986,0.0009655590796362843,0.025642716541160338,True
MatchBranchSimplification,cgdata-for-merging,9.462281084951702,9.549000944821508,9.42593622726924,11.543664012745541,-0.19354860083561087,-0.23018272153565159,-0.15691448013557016,0.0010702622764500944,0.02796491754595408,True
GVN,machine-licm,9.462281084951702,9.542198245654989,9.478400097936154,11.537290438667435,-0.18815850067912576,-0.22034453514432553,-0.155972466213926,0.0011293536525489327,0.02838291191654788,True
ReferencePropagation,spill-fusing,9.462281084951702,9.563583898942904,9.47369809740435,11.414169716938844,-0.17568714548054176,-0.213337477741915,-0.13803681321916852,0.001138820539861489,0.02838291191654788,True
ScalarReplacementOfAggregates,expand-reductions,9.462281084951702,9.406720888213297,9.412826077372003,11.099927476676116,-0.17075440070662573,-0.18962592707322937,-0.1518828743400221,0.0011179054954466043,0.02838291191654788,True
ReferencePropagation,non-allocatable-phys-copy-opt,9.462281084951702,9.563583898942904,9.513673510704413,11.944089218503501,-0.21685739109007018,-0.2614384318146342,-0.17227635036550618,0.0014603647960854543,0.03531031297997665,True
ReferencePropagation,memop-opt,9.462281084951702,9.563583898942904,9.533415480824466,11.450561669888378,-0.17258667879161083,-0.1984118294256247,-0.14676152815759697,0.0014472596995306654,0.03531031297997665,True
ScalarReplacementOfAggregates,chr,9.462281084951702,9.406720888213297,9.653964339798634,11.680626354051348,-0.19645202034304,-0.23447979486851775,-0.15842424581756223,0.0015361280110473237,0.03555039111280949,True
ReferencePropagation,constant-hoisting,9.462281084951702,9.563583898942904,9.37081832535439,11.506709010780343,-0.1946807722967523,-0.219367321643323,-0.16999422295018157,0.0015029874283073023,0.03555039111280949,True
ReferencePropagation,strictnode-mutation,9.462281084951702,9.563583898942904,9.493305331637998,11.363221505952062,-0.16914604995279214,-0.1949933735419379,-0.14329872636364638,0.0015259757164537181,0.03555039111280949,True
UnreachablePropagation,partial-libcall-inlining,9.462281084951702,9.764474193807747,9.45619557170967,11.659618772017183,-0.1780241088888399,-0.2218122810726927,-0.1342359367049871,0.0016585117154007433,0.03784209829505922,True
UnreachablePropagation,global-outlining,9.462281084951702,9.764474193807747,9.410945000208988,11.54947347392845,-0.17332924220447588,-0.21350235418287422,-0.13315613022607753,0.0016889161715066918,0.038000613858900564,True
ScalarReplacementOfAggregates,replace-with-vec-lib,9.462281084951702,9.406720888213297,9.630690510310085,11.293042677568923,-0.1651209781126961,-0.18292873222719055,-0.14731322399820165,0.0019463826038647655,0.04260999754406648,True
ScalarReplacementOfAggregates,postra-machine-licm,9.462281084951702,9.406720888213297,9.565644776698168,11.135220542498919,-0.15782415771208402,-0.17589243599876725,-0.1397558794254008,0.00193974017694875,0.04260999754406648,True
ReferencePropagation,mr-partial-inlining,9.462281084951702,9.563583898942904,9.481016906581702,11.774387773901882,-0.20598600753213026,-0.2521537858897733,-0.15981822917448724,0.002152535817572613,0.04393465787560602,True
MatchBranchSimplification,type-promotion,9.462281084951702,9.549000944821508,9.458959191586306,11.55630613692476,-0.1911458664444292,-0.2322900040695639,-0.15000172881929452,0.0022509732121452465,0.04393465787560602,True
GVN,preheader-prot,9.462281084951702,9.542198245654989,9.372596036946604,11.377202902417903,-0.18541109208391537,-0.23216437721340613,-0.13865780695442462,0.0022281762611413626,0.04393465787560602,True
MatchBranchSimplification,nounwind-inference,9.462281084951702,9.549000944821508,9.567786351628241,11.571602462381469,-0.18102911320037718,-0.22071482285046776,-0.1413434035502866,0.002175635268949442,0.04393465787560602,True
MatchBranchSimplification,demotion,9.462281084951702,9.549000944821508,9.576598300941193,11.569955658021586,-0.17996621075722974,-0.19880073147797722,-0.16113169003648226,0.0021956582842219716,0.04393465787560602,True
UnreachablePropagation,memop-opt,9.462281084951702,9.764474193807747,9.533415480824466,11.766787260101301,-0.17904064456774949,-0.2151835891602956,-0.14289769997520338,0.002125215770447429,0.04393465787560602,True
UnreachablePropagation,whole-program-visibility,9.462281084951702,9.764474193807747,9.500239518227696,11.550955744580397,-0.16401393786474605,-0.20676926145917185,-0.12125861427032027,0.0021423553269143574,0.04393465787560602,True
UnreachablePropagation,mr-partial-inlining,9.462281084951702,9.764474193807747,9.481016906581702,11.51736342056847,-0.16312694679549988,-0.20279925795034612,-0.12345463564065365,0.002124063902028233,0.04393465787560602,True
UnreachablePropagation,type-promotion,9.462281084951702,9.764474193807747,9.458959191586306,11.464412552105852,-0.16084808825440167,-0.20247634296949021,-0.11921983353931312,0.0022227530129734106,0.04393465787560602,True
ReferencePropagation,partial-inlining,9.462281084951702,9.563583898942904,9.510492589830404,11.581527106789094,-0.1863666075492505,-0.21026263635311906,-0.16247057874538193,0.0022789144708697624,0.043950493366773986,True
UnreachablePropagation,ondemand-mds-loading,9.462281084951702,9.764474193807747,9.478660645110793,11.498534713316056,-0.1617393534988989,-0.19986073770789256,-0.12361796928990523,0.0023665250309175315,0.045103182942192954,True
UnreachablePropagation,constant-hoisting,9.462281084951702,9.764474193807747,9.37081832535439,11.582400437269005,-0.18044908186205033,-0.21539027551140721,-0.14550788821269345,0.0025691205381950313,0.04643617606578094,True
MatchBranchSimplification,copyprop,9.462281084951702,9.549000944821508,9.60540454167665,11.532595195890945,-0.17372842540760258,-0.21365706823078495,-0.1337997825844202,0.002577086639204734,0.04643617606578094,True
UnreachablePropagation,cgp-ext-ld-promotion,9.462281084951702,9.764474193807747,9.63449638012121,11.766921606722098,-0.16850507727238195,-0.20474119746925412,-0.13226895707550979,0.002534913268420223,0.04643617606578094,True
UnreachablePropagation,ra-fsprofile-loader,9.462281084951702,9.764474193807747,9.47228328295713,11.417591352349557,-0.15534804863099438,-0.19538571351482067,-0.1153103837471681,0.002507532114963637,0.04643617606578094,True
UnreachablePropagation,complex-addr-modes,9.462281084951702,9.764474193807747,9.484116515533717,11.418187009950705,-0.15415174892227723,-0.1941296176970404,-0.11417388014751406,0.002579787559210052,0.04643617606578094,True
UnreachablePropagation,thinlto-funcattrs,9.462281084951702,9.764474193807747,9.458867612155283,11.5652834654765,-0.16961789945526062,-0.20549328214393522,-0.13374251676658602,0.0026210218269372408,0.04665994900701462,True
UnreachablePropagation,cgp-store-extract,9.462281084951702,9.764474193807747,9.442595465587367,11.793148887405266,-0.19085064094398208,-0.2248470972701932,-0.15685418461777095,0.0026989738514474953,0.04752540912331459,True
EnumSizeOpt,licm-promotion,9.462281084951702,9.56958400907856,9.58634335066211,11.691107534016263,-0.18721274216490036,-0.22850299876882857,-0.14592248556097215,0.0028014231103113203,0.04843588966480531,True
MatchBranchSimplification,cgp-delete-phis,9.462281084951702,9.549000944821508,9.557827573508177,11.442912987648358,-0.17088707292228644,-0.18945128422669014,-0.15232286161788275,0.002810477548451666,0.04843588966480531,True
MatchBranchSimplification,adv-copy-opt,9.462281084951702,9.549000944821508,9.612349104715705,11.525663409749788,-0.1724044605761308,-0.19083024992261532,-0.15397867122964626,0.0029413811144618166,0.05015828847819098,False
UnreachablePropagation,strictnode-mutation,9.462281084951702,9.764474193807747,9.493305331637998,11.389253134092144,-0.15064612158751034,-0.19450922330570403,-0.10678301986931667,0.0031064893270202915,0.05242200739346742,False
UnreachablePropagation,copyprop,9.462281084951702,9.764474193807747,9.60540454167665,11.615416155310028,-0.15857004815788533,-0.19447822922874125,-0.12266186708702942,0.003208288447231273,0.0524992655001481,False
UnreachablePropagation,post-ra,9.462281084951702,9.764474193807747,9.428648309211397,11.278554337445735,-0.14771309594299487,-0.1861210706991257,-0.10930512118686403,0.0031605436697525677,0.0524992655001481,False
UnreachablePropagation,peephole,9.462281084951702,9.764474193807747,9.478626808300172,11.320620893625748,-0.146149232806855,-0.18516037721001982,-0.10713808840369017,0.0031888793178942356,0.0524992655001481,False
UnreachablePropagation,vp,9.462281084951702,9.764474193807747,9.563637531720428,11.469057091096483,-0.15024733819402902,-0.18666249335501597,-0.11383218303304207,0.003548779946502832,0.05749023513334588,False
MatchBranchSimplification,machine-cse,9.462281084951702,9.549000944821508,9.43268959395402,11.231041481753726,-0.16537718032166193,-0.2067900419562943,-0.12396431868702956,0.003694376473666491,0.05867539105235015,False
UnreachablePropagation,layout-fsprofile-loader,9.462281084951702,9.764474193807747,9.450329638671986,11.469560151758685,-0.16220972600447237,-0.1969188569863371,-0.12750059502260763,0.0036581972609935104,0.05867539105235015,False
ScalarReplacementOfAggregates,loop-level-heuristics,9.462281084951702,9.406720888213297,9.512191734770354,11.25547298138342,-0.17416924283959556,-0.21582318953692453,-0.1325152961422666,0.0037489501751359904,0.058964070715731114,False
UnreachablePropagation,phi-elim-edge-splitting,9.462281084951702,9.764474193807747,9.59366377019003,11.368741502497327,-0.13832752582214392,-0.17737011616399895,-0.09928493548028888,0.0038489268753372084,0.05995443786582959,False
UnreachablePropagation,spill-fusing,9.462281084951702,9.764474193807747,9.47369809740435,11.538152420075505,-0.1657025750614851,-0.1995322456501033,-0.13187290447286693,0.004122645971276891,0.06342648251915428,False
UnreachablePropagation,last-run-tracking,9.462281084951702,9.764474193807747,9.516555775141462,11.45760600152213,-0.1541835606620925,-0.1890002599226184,-0.11936686140156658,0.004150127868537255,0.06342648251915428,False
MatchBranchSimplification,sample-loader-inlining,9.462281084951702,9.549000944821508,9.550141257295211,11.222124498302954,-0.1522082332436785,-0.19274252443658535,-0.11167394205077162,0.004279375757985823,0.0647905488592246,False
UnreachablePropagation,nounwind-inference,9.462281084951702,9.764474193807747,9.567786351628241,11.402261534109964,-0.14397261502768632,-0.17967727655646884,-0.10826795349890381,0.004427314887042624,0.06640972330563936,False
EnumSizeOpt,loop-level-heuristics,9.462281084951702,9.56958400907856,9.512191734770354,12.013986281078374,-0.2222209253750056,-0.2721498663122895,-0.1722919844377217,0.004494262909600634,0.06679546709681676,False
UnreachablePropagation,non-allocatable-phys-copy-opt,9.462281084951702,9.764474193807747,9.513673510704413,11.22892841758895,-0.13432602869608878,-0.1715953151391907,-0.09705674225298686,0.004664291309957312,0.0686922902011895,False
ScalarReplacementOfAggregates,interleaved-load-combine,9.462281084951702,9.406720888213297,9.678735705153342,11.28136650234791,-0.15911016035384273,-0.2008087103706122,-0.11741161033707326,0.004950341663097816,0.0717770767201293,False
UnreachablePropagation,cfi-fixup,9.462281084951702,9.764474193807747,9.701184224886804,11.502371277001664,-0.13886801562159734,-0.17452996287909534,-0.10320606836409933,0.004962365797934865,0.0717770767201293,False
UnreachablePropagation,sample-loader-inlining,9.462281084951702,9.764474193807747,9.550141257295211,11.449006892640819,-0.14990981285395222,-0.18403389573382672,-0.11578572997407771,0.005097222565791526,0.07307522616444488,False
ReferencePropagation,bitcode-version-upgrade,9.462281084951702,9.563583898942904,9.782815566812673,11.844215255123796,-0.1805631932302747,-0.2315689121530847,-0.1295574743074647,0.005697355446551585,0.08096241950362779,False
ReferencePropagation,global-outlining,9.462281084951702,9.563583898942904,9.410945000208988,11.603202529071993,-0.19875870829072495,-0.25350365066327785,-0.14401376591817205,0.006137280915101819,0.08645560941273867,False
ReferencePropagation,select-optimize,9.462281084951702,9.563583898942904,9.523052501529726,11.502734694042456,-0.17822031010141837,-0.22973434867399178,-0.12670627152884495,0.006232394208871932,0.08703860877907355,False
ReferencePropagation,nofree-inference,9.462281084951702,9.563583898942904,9.497115228583976,11.152771121402004,-0.15005084759750664,-0.19661218770640146,-0.10348950748861183,0.006292884960977116,0.08713225330583699,False
UnreachablePropagation,nofree-inference,9.462281084951702,9.764474193807747,9.497115228583976,11.47703863107324,-0.15792307291075236,-0.19014581719459933,-0.1257003286269054,0.006814194477079067,0.0935508055327804,False
ReferencePropagation,copyprop,9.462281084951702,9.563583898942904,9.60540454167665,11.33857342436797,-0.15523551875661434,-0.20383795876443925,-0.10663307874878944,0.007049452660361087,0.09536345773423542,False
ScalarReplacementOfAggregates,loop-idiom-vectorize-bytecmp,9.462281084951702,9.406720888213297,9.503765010926596,10.924338143308994,-0.1451941818477409,-0.18761510823617938,-0.10277325545930245,0.007063959832165586,0.09536345773423542,False
ReferencePropagation,mergeicmps,9.462281084951702,9.563583898942904,9.619319296885354,11.64063028017998,-0.1800790274506232,-0.2335777175397069,-0.1265803373615395,0.007291692531016823,0.09762431322518392,False
ScalarReplacementOfAggregates,cgp-branch-opts,9.462281084951702,9.406720888213297,9.590220751325125,11.510808444271582,-0.18843161273673914,-0.2390115636281205,-0.13785166184535777,0.007560167208751175,0.10038910555882707,False
UnreachablePropagation,i2p-p2i-opt,9.462281084951702,9.764474193807747,9.46457749574161,11.388720710679593,-0.15363007579710253,-0.18556979636493365,-0.12169035522927141,0.007807320371830001,0.10282812197044391,False
UnreachablePropagation,mergeicmps,9.462281084951702,9.764474193807747,9.619319296885354,11.353273510727766,-0.1342953809769174,-0.1676585322236638,-0.10093222973017099,0.007896857549263945,0.10316862282102897,False
ReferencePropagation,i2p-p2i-opt,9.462281084951702,9.563583898942904,9.46457749574161,11.309655518599785,-0.16745162831009708,-0.22034994008877848,-0.11455331653141568,0.008526388155763627,0.10985728211864337,False
UnreachablePropagation,ssc,9.462281084951702,9.764474193807747,9.558839789597164,11.490918665213202,-0.15265344994878172,-0.1842974217477628,-0.1210094781498006,0.008544455275894485,0.10985728211864337,False
MatchBranchSimplification,bitcode-version-upgrade,9.462281084951702,9.549000944821508,9.782815566812673,11.52980548001101,-0.1551850780579196,-0.20285993471044084,-0.10751022140539834,0.008963265378941506,0.11433456625106489,False
UnreachablePropagation,machine-sink,9.462281084951702,9.764474193807747,9.5913535331542,11.3036263026313,-0.13282433358618073,-0.18557888055956867,-0.08006978661279279,0.010301676961931761,0.13038059904944885,False
UnreachablePropagation,preinline,9.462281084951702,9.764474193807747,9.550979626049914,11.314359884770294,-0.13799174394549807,-0.16954632239482023,-0.1064371654961759,0.010942503204883224,0.13741748210783583,False
UnreachablePropagation,partial-inlining,9.462281084951702,9.764474193807747,9.510492589830404,11.428678612455977,-0.15229295851628732,-0.18295699009114452,-0.12162892694143013,0.011161197942912916,0.13908569744245325,False
UnreachablePropagation,bitcode-version-upgrade,9.462281084951702,9.764474193807747,9.782815566812673,11.460249478875173,-0.12681991430915263,-0.17970564484654433,-0.0739341837717609,0.012139243573070786,0.15011888998759293,False
MatchBranchSimplification,constant-hoisting,9.462281084951702,9.549000944821508,9.37081832535439,11.137506402893706,-0.16359488821030022,-0.21747915579833768,-0.10971062062226275,0.01301601126025602,0.1585408890346974,False
UnreachablePropagation,cgp-delete-phis,9.462281084951702,9.764474193807747,9.557827573508177,11.450151911499098,-0.14920530392238085,-0.2090298006781699,-0.0893808071665918,0.012932145609576243,0.1585408890346974,False
UnreachablePropagation,cgdata-for-merging,9.462281084951702,9.764474193807747,9.42593622726924,11.176926282706294,-0.13894920368284946,-0.19650231606559856,-0.08139609130010036,0.013426812223659153,0.16232414777856588,False
UnreachablePropagation,dfa-sched,9.462281084951702,9.764474193807747,9.41500398456046,11.252158914043152,-0.14681819499229665,-0.2069879635028357,-0.0866484264817576,0.013956950248823286,0.16748340298587944,False
EnumSizeOpt,vector-combine,9.462281084951702,9.56958400907856,9.450547873412358,11.76591820973358,-0.20785809635253694,-0.2721240385547181,-0.14359215415035573,0.014447063065836218,0.17209001593128437,False
