ConfigName,Variant,RunID,LLVM_Pass,MIR_Pass,BinarySize(Bytes),TotalRuntime(s),CompileTime(s),IR_alloca,IR_load,IR_store,IR_gep,IR_phi,IR_bb,LLVM_IR_Path,RunRepeats,TargetSeconds,Status
EXP_ABL_004_DeadStoreElimination-initial,B,2,None,DeadStoreElimination-initial,453752,2.787430,0.091734,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-19dce1518b8f127b.ll,10,4.000000,Success
EXP_ABL_004_DeadStoreElimination-initial,L,2,None,DeadStoreElimination-initial,453752,2.688656,0.091734,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-19dce1518b8f127b.ll,14,4.000000,Success
EXP_ABL_004_DeadStoreElimination-initial,S,3,None,DeadStoreElimination-initial,453752,2.750640,0.186325,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-19dce1518b8f127b.ll,67,4.000000,Success
EXP_ABL_004_DeadStoreElimination-initial,B,3,None,DeadStoreElimination-initial,453752,3.308543,0.186325,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-19dce1518b8f127b.ll,10,4.000000,Success
EXP_ABL_004_DeadStoreElimination-initial,L,3,None,DeadStoreElimination-initial,453752,3.139277,0.186325,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-19dce1518b8f127b.ll,14,4.000000,Success
EXP_ABL_005_DestinationPropagation,S,1,None,DestinationPropagation,453752,3.733902,4.689591,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-20f6a47e341eb39d.ll,67,4.000000,Success
EXP_ABL_005_DestinationPropagation,B,1,None,DestinationPropagation,453752,3.138119,4.689591,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-20f6a47e341eb39d.ll,10,4.000000,Success
EXP_ABL_005_DestinationPropagation,L,1,None,DestinationPropagation,453752,2.826054,4.689591,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-20f6a47e341eb39d.ll,14,4.000000,Success
EXP_ABL_005_DestinationPropagation,S,2,None,DestinationPropagation,453752,2.752548,0.213507,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-20f6a47e341eb39d.ll,67,4.000000,Success
EXP_ABL_005_DestinationPropagation,B,2,None,DestinationPropagation,453752,2.885811,0.213507,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-20f6a47e341eb39d.ll,10,4.000000,Success
EXP_ABL_005_DestinationPropagation,L,2,None,DestinationPropagation,453752,2.671515,0.213507,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-20f6a47e341eb39d.ll,14,4.000000,Success
EXP_ABL_005_DestinationPropagation,S,3,None,DestinationPropagation,453752,2.563847,0.195439,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-20f6a47e341eb39d.ll,67,4.000000,Success
EXP_ABL_005_DestinationPropagation,B,3,None,DestinationPropagation,453752,2.795058,0.195439,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-20f6a47e341eb39d.ll,10,4.000000,Success
EXP_ABL_005_DestinationPropagation,L,3,None,DestinationPropagation,453752,2.682686,0.195439,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-20f6a47e341eb39d.ll,14,4.000000,Success
EXP_ABL_006_EarlyOtherwiseBranch,S,1,None,EarlyOtherwiseBranch,453752,3.866327,1.031743,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-400baacf84a31492.ll,67,4.000000,Success
EXP_ABL_006_EarlyOtherwiseBranch,B,1,None,EarlyOtherwiseBranch,453752,3.259448,1.031743,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-400baacf84a31492.ll,10,4.000000,Success
EXP_ABL_006_EarlyOtherwiseBranch,L,1,None,EarlyOtherwiseBranch,453752,3.186557,1.031743,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-400baacf84a31492.ll,14,4.000000,Success
EXP_ABL_006_EarlyOtherwiseBranch,S,2,None,EarlyOtherwiseBranch,453752,3.800949,0.120040,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-400baacf84a31492.ll,67,4.000000,Success
EXP_ABL_006_EarlyOtherwiseBranch,B,2,None,EarlyOtherwiseBranch,453752,3.886923,0.120040,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-400baacf84a31492.ll,10,4.000000,Success
EXP_ABL_006_EarlyOtherwiseBranch,L,2,None,EarlyOtherwiseBranch,453752,3.230712,0.120040,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-400baacf84a31492.ll,14,4.000000,Success
EXP_ABL_006_EarlyOtherwiseBranch,S,3,None,EarlyOtherwiseBranch,453752,3.609070,0.095821,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-400baacf84a31492.ll,67,4.000000,Success
EXP_ABL_006_EarlyOtherwiseBranch,B,3,None,EarlyOtherwiseBranch,453752,3.579424,0.095821,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-400baacf84a31492.ll,10,4.000000,Success
EXP_ABL_006_EarlyOtherwiseBranch,L,3,None,EarlyOtherwiseBranch,453752,3.429546,0.095821,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-400baacf84a31492.ll,14,4.000000,Success
EXP_ABL_007_EnumSizeOpt,S,1,None,EnumSizeOpt,453752,3.911831,1.015183,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-bb204c52aa60f05b.ll,67,4.000000,Success
EXP_ABL_007_EnumSizeOpt,B,1,None,EnumSizeOpt,453752,3.541497,1.015183,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-bb204c52aa60f05b.ll,10,4.000000,Success
EXP_ABL_007_EnumSizeOpt,L,1,None,EnumSizeOpt,453752,3.878326,1.015183,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-bb204c52aa60f05b.ll,14,4.000000,Success
EXP_ABL_007_EnumSizeOpt,S,2,None,EnumSizeOpt,453752,3.960475,0.105845,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-bb204c52aa60f05b.ll,67,4.000000,Success
EXP_ABL_007_EnumSizeOpt,B,2,None,EnumSizeOpt,453752,3.557773,0.105845,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-bb204c52aa60f05b.ll,10,4.000000,Success
EXP_ABL_007_EnumSizeOpt,L,2,None,EnumSizeOpt,453752,3.483697,0.105845,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-bb204c52aa60f05b.ll,14,4.000000,Success
EXP_ABL_007_EnumSizeOpt,S,3,None,EnumSizeOpt,453752,3.934440,0.103662,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-bb204c52aa60f05b.ll,67,4.000000,Success
EXP_ABL_007_EnumSizeOpt,B,3,None,EnumSizeOpt,453752,3.752138,0.103662,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-bb204c52aa60f05b.ll,10,4.000000,Success
EXP_ABL_007_EnumSizeOpt,L,3,None,EnumSizeOpt,453752,3.731009,0.103662,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-bb204c52aa60f05b.ll,14,4.000000,Success
EXP_ABL_008_ForceInline,S,1,None,ForceInline,453752,3.862047,0.898314,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-f8610da9cc0c2a1d.ll,67,4.000000,Success
EXP_ABL_008_ForceInline,B,1,None,ForceInline,453752,3.973375,0.898314,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-f8610da9cc0c2a1d.ll,10,4.000000,Success
EXP_ABL_008_ForceInline,L,1,None,ForceInline,453752,3.613678,0.898314,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-f8610da9cc0c2a1d.ll,14,4.000000,Success
EXP_ABL_008_ForceInline,S,2,None,ForceInline,453752,3.922405,0.096164,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-f8610da9cc0c2a1d.ll,67,4.000000,Success
EXP_ABL_008_ForceInline,B,2,None,ForceInline,453752,4.182779,0.096164,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-f8610da9cc0c2a1d.ll,10,4.000000,Success
EXP_ABL_008_ForceInline,L,2,None,ForceInline,453752,3.971663,0.096164,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-f8610da9cc0c2a1d.ll,14,4.000000,Success
EXP_ABL_008_ForceInline,S,3,None,ForceInline,453752,3.846136,0.124612,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-f8610da9cc0c2a1d.ll,67,4.000000,Success
EXP_ABL_008_ForceInline,B,3,None,ForceInline,453752,4.268453,0.124612,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-f8610da9cc0c2a1d.ll,10,4.000000,Success
EXP_ABL_008_ForceInline,L,3,None,ForceInline,453752,3.796875,0.124612,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-f8610da9cc0c2a1d.ll,14,4.000000,Success
EXP_ABL_009_GVN,S,1,None,GVN,453752,3.971774,0.997456,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-bc888cc1f3149d74.ll,67,4.000000,Success
EXP_ABL_009_GVN,B,1,None,GVN,453752,3.178487,0.997456,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-bc888cc1f3149d74.ll,10,4.000000,Success
EXP_ABL_009_GVN,L,1,None,GVN,453752,3.156143,0.997456,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-bc888cc1f3149d74.ll,14,4.000000,Success
EXP_ABL_009_GVN,S,2,None,GVN,453752,3.770423,0.140196,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-bc888cc1f3149d74.ll,67,4.000000,Success
EXP_ABL_009_GVN,B,2,None,GVN,453752,3.656780,0.140196,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-bc888cc1f3149d74.ll,10,4.000000,Success
EXP_ABL_009_GVN,L,2,None,GVN,453752,2.671190,0.140196,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-bc888cc1f3149d74.ll,14,4.000000,Success
EXP_ABL_009_GVN,S,3,None,GVN,453752,2.557264,0.128959,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-bc888cc1f3149d74.ll,67,4.000000,Success
EXP_ABL_009_GVN,B,3,None,GVN,453752,2.866266,0.128959,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-bc888cc1f3149d74.ll,10,4.000000,Success
EXP_ABL_009_GVN,L,3,None,GVN,453752,2.759068,0.128959,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-bc888cc1f3149d74.ll,14,4.000000,Success
EXP_ABL_010_ImpossiblePredicates,S,1,None,ImpossiblePredicates,453752,2.660014,0.994315,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-42729e05b4bbbd8e.ll,67,4.000000,Success
EXP_ABL_010_ImpossiblePredicates,B,1,None,ImpossiblePredicates,453752,2.828327,0.994315,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-42729e05b4bbbd8e.ll,10,4.000000,Success
EXP_ABL_010_ImpossiblePredicates,L,1,None,ImpossiblePredicates,453752,2.621240,0.994315,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-42729e05b4bbbd8e.ll,14,4.000000,Success
EXP_ABL_010_ImpossiblePredicates,S,2,None,ImpossiblePredicates,453752,2.438723,0.120491,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-42729e05b4bbbd8e.ll,67,4.000000,Success
EXP_ABL_010_ImpossiblePredicates,B,2,None,ImpossiblePredicates,453752,2.863552,0.120491,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-42729e05b4bbbd8e.ll,10,4.000000,Success
EXP_ABL_010_ImpossiblePredicates,L,2,None,ImpossiblePredicates,453752,2.668124,0.120491,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-42729e05b4bbbd8e.ll,14,4.000000,Success
EXP_ABL_010_ImpossiblePredicates,S,3,None,ImpossiblePredicates,453752,2.554595,0.119891,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-42729e05b4bbbd8e.ll,67,4.000000,Success
EXP_ABL_010_ImpossiblePredicates,B,3,None,ImpossiblePredicates,453752,2.877821,0.119891,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-42729e05b4bbbd8e.ll,10,4.000000,Success
EXP_ABL_010_ImpossiblePredicates,L,3,None,ImpossiblePredicates,453752,2.745831,0.119891,15,74,28,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-42729e05b4bbbd8e.ll,14,4.000000,Success
EXP_ABL_011_Inline,S,1,None,Inline,453736,2.937210,1.063318,16,75,29,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-1780bb061396eb61.ll,67,4.000000,Success
EXP_ABL_011_Inline,B,1,None,Inline,453736,2.726996,1.063318,16,75,29,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-1780bb061396eb61.ll,10,4.000000,Success
EXP_ABL_011_Inline,L,1,None,Inline,453736,2.386708,1.063318,16,75,29,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-1780bb061396eb61.ll,14,4.000000,Success
EXP_ABL_011_Inline,S,2,None,Inline,453736,2.624885,0.113396,16,75,29,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-1780bb061396eb61.ll,67,4.000000,Success
EXP_ABL_011_Inline,B,2,None,Inline,453736,2.787531,0.113396,16,75,29,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-1780bb061396eb61.ll,10,4.000000,Success
EXP_ABL_011_Inline,L,2,None,Inline,453736,2.389235,0.113396,16,75,29,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-1780bb061396eb61.ll,14,4.000000,Success
EXP_ABL_011_Inline,S,3,None,Inline,453736,2.745503,0.106285,16,75,29,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-1780bb061396eb61.ll,67,4.000000,Success
EXP_ABL_011_Inline,B,3,None,Inline,453736,3.221427,0.106285,16,75,29,69,699,8,/mnt/fjx/Compiler_Experiment/async_state_machine_bench/target/release/deps/async_state_machine_bench-1780bb061396eb61.ll,10,4.000000,Success
